type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,SoH_Percentage,driving_style
0,24,50,3,4322,04322.csv,0.6222658410262137,0.0734137402304644,0.1527672854465207,48.16207203392898,Smooth
-1,4,50,4,4323,04323.csv,0.9741027838728058,0.0734137402304644,0.1527672854465207,75.3935140774608,Smooth
1,4,50,5,4324,04324.csv,0.9741027838728058,0.0734137402304644,0.1527672854465207,75.3935140774608,Smooth
-1,4,50,6,4325,04325.csv,0.956140664488039,0.0734137402304644,0.1527672854465207,74.0032836796866,Smooth
1,4,50,7,4326,04326.csv,0.956140664488039,0.0734137402304644,0.1527672854465207,74.0032836796866,Smooth
-1,4,50,8,4327,04327.csv,0.9367819376311364,0.0734137402304644,0.1527672854465207,72.50495879039218,Smooth
1,4,50,9,4328,04328.csv,0.9367819376311364,0.0734137402304644,0.1527672854465207,72.50495879039218,Smooth
-1,4,50,10,4329,04329.csv,0.0320396225657224,0.0734137402304644,0.1527672854465207,2.4797996422323525,Smooth
1,4,50,12,4331,04331.csv,0.0320396225657224,0.0734137402304644,0.1527672854465207,2.4797996422323525,Smooth
-1,4,50,14,4333,04333.csv,1.292024646671852,0.0734137402304644,0.1527672854465207,100.0,Smooth
1,4,50,15,4334,04334.csv,1.292024646671852,0.0734137402304644,0.1527672854465207,100.0,Smooth
-1,4,50,16,4335,04335.csv,0.8582495251942897,0.0734137402304644,0.1527672854465207,66.4267146455038,Smooth
1,4,50,17,4336,04336.csv,0.8582495251942897,0.0734137402304644,0.1527672854465207,66.4267146455038,Smooth
-1,4,50,18,4337,04337.csv,0.8646678123130696,0.0734137402304644,0.1527672854465207,66.92347661790988,Smooth
1,4,50,19,4338,04338.csv,0.8646678123130696,0.0734137402304644,0.1527672854465207,66.92347661790988,Smooth
-1,4,50,20,4339,04339.csv,0.8556074016443491,0.0734137402304644,0.1527672854465207,66.22221981974745,Smooth
1,4,50,21,4340,04340.csv,0.8556074016443491,0.0734137402304644,0.1527672854465207,66.22221981974745,Smooth
-1,4,50,22,4341,04341.csv,0.858975391562484,0.0734137402304644,0.1527672854465207,66.4828951812284,Smooth
0,24,50,23,4342,04342.csv,0.858975391562484,0.1019047554805237,0.1938874920212749,66.4828951812284,Smooth
1,4,50,24,4343,04343.csv,0.858975391562484,0.1019047554805237,0.1938874920212749,66.4828951812284,Smooth
0,24,50,25,4344,04344.csv,0.858975391562484,0.0977456045394796,0.1561683551784885,66.4828951812284,Smooth
-1,4,50,26,4345,04345.csv,0.4232255813421935,0.0977456045394796,0.1561683551784885,32.756773056333515,Smooth
1,4,50,27,4346,04346.csv,0.4232255813421935,0.0977456045394796,0.1561683551784885,32.756773056333515,Smooth
-1,4,50,28,4347,04347.csv,0.875581824549486,0.0977456045394796,0.1561683551784885,67.76819829288179,Smooth
1,4,50,29,4348,04348.csv,0.875581824549486,0.0977456045394796,0.1561683551784885,67.76819829288179,Smooth
-1,4,50,30,4349,04349.csv,0.8874497918250386,0.0977456045394796,0.1561683551784885,68.6867540887115,Smooth
1,4,50,31,4350,04350.csv,0.8874497918250386,0.0977456045394796,0.1561683551784885,68.6867540887115,Smooth
-1,4,50,32,4351,04351.csv,0.0737926397718291,0.0977456045394796,0.1561683551784885,5.711395673597465,Smooth
1,4,50,33,4352,04352.csv,0.0737926397718291,0.0977456045394796,0.1561683551784885,5.711395673597465,Smooth
-1,4,50,34,4353,04353.csv,0.453425301761243,0.0977456045394796,0.1561683551784885,35.09416812823415,Smooth
1,4,50,36,4355,04355.csv,0.453425301761243,0.0977456045394796,0.1561683551784885,35.09416812823415,Smooth
0,24,50,37,4356,04356.csv,0.453425301761243,0.1026435698879811,0.175076116820535,35.09416812823415,Smooth
-1,4,50,38,4357,04357.csv,0.2634976246973021,0.1026435698879811,0.175076116820535,20.394163948501298,Smooth
1,4,50,39,4358,04358.csv,0.2634976246973021,0.1026435698879811,0.175076116820535,20.394163948501298,Smooth
-1,4,50,40,4359,04359.csv,0.0,0.1026435698879811,0.175076116820535,0.0,Smooth
1,4,50,41,4360,04360.csv,0.0,0.1026435698879811,0.175076116820535,0.0,Smooth
-1,4,50,42,4361,04361.csv,0.1651460878678797,0.1026435698879811,0.175076116820535,12.781961109896958,Smooth
1,4,50,43,4362,04362.csv,0.1651460878678797,0.1026435698879811,0.175076116820535,12.781961109896958,Smooth
-1,4,50,44,4363,04363.csv,0.7789435112293396,0.1026435698879811,0.175076116820535,60.28859536355079,Smooth
1,4,50,45,4364,04364.csv,0.7789435112293396,0.1026435698879811,0.175076116820535,60.28859536355079,Smooth
-1,4,50,46,4365,04365.csv,0.09184173264482,0.1026435698879811,0.175076116820535,7.108357637092812,Smooth
0,24,50,47,4366,04366.csv,0.09184173264482,0.1385841680564861,0.2157966362786301,7.108357637092812,Smooth
1,4,50,48,4367,04367.csv,0.09184173264482,0.1385841680564861,0.2157966362786301,7.108357637092812,Smooth
0,24,50,49,4368,04368.csv,0.09184173264482,0.1057890010622507,0.1718316861321335,7.108357637092812,Smooth
-1,4,50,50,4369,04369.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
1,4,50,51,4370,04370.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
-1,4,50,52,4371,04371.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
1,4,50,53,4372,04372.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
-1,4,50,54,4373,04373.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
1,4,50,55,4374,04374.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
-1,4,50,56,4375,04375.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
1,4,50,57,4376,04376.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
-1,4,50,58,4377,04377.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
1,4,50,60,4379,04379.csv,0.2453630024754511,0.1057890010622507,0.1718316861321335,18.990582192645146,Smooth
-1,4,52,0,4381,04381.csv,0.6209308071155175,0.1057890010622507,0.1718316861321335,48.05874320702655,Smooth
0,24,52,1,4382,04382.csv,0.6209308071155175,0.0755231119813082,0.1743535318869643,48.05874320702655,Smooth
1,4,52,2,4383,04383.csv,0.6209308071155175,0.0755231119813082,0.1743535318869643,48.05874320702655,Smooth
0,24,52,3,4384,04384.csv,0.6209308071155175,0.0699966558504818,0.159872247026264,48.05874320702655,Smooth
-1,4,52,4,4385,04385.csv,0.8830687470761884,0.0699966558504818,0.159872247026264,68.34767040635796,Smooth
1,4,52,5,4386,04386.csv,0.8830687470761884,0.0699966558504818,0.159872247026264,68.34767040635796,Smooth
-1,4,52,6,4387,04387.csv,0.8631904597249048,0.0699966558504818,0.159872247026264,66.80913262362384,Smooth
1,4,52,7,4388,04388.csv,0.8631904597249048,0.0699966558504818,0.159872247026264,66.80913262362384,Smooth
-1,4,52,8,4389,04389.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,9,4390,04390.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,10,4391,04391.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,12,4393,04393.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,14,4395,04395.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,15,4396,04396.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,16,4397,04397.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,17,4398,04398.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,18,4399,04399.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,19,4400,04400.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,20,4401,04401.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,21,4402,04402.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,22,4403,04403.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,24,4405,04405.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,26,4407,04407.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,27,4408,04408.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,28,4409,04409.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,29,4410,04410.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,30,4411,04411.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,31,4412,04412.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,32,4413,04413.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,33,4414,04414.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,34,4415,04415.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,36,4417,04417.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,38,4419,04419.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,39,4420,04420.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,40,4421,04421.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,41,4422,04422.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,42,4423,04423.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,43,4424,04424.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,44,4425,04425.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,45,4426,04426.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,46,4427,04427.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,48,4429,04429.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,50,4431,04431.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,51,4432,04432.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,52,4433,04433.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,53,4434,04434.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,54,4435,04435.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,55,4436,04436.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,56,4437,04437.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,57,4438,04438.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,52,58,4439,04439.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
1,4,52,60,4441,04441.csv,0.8550809513723919,0.0699966558504818,0.159872247026264,66.18147367196202,Smooth
-1,4,51,0,4443,04443.csv,0.4968120262627793,0.0699966558504818,0.159872247026264,38.45220968056034,Smooth
0,24,51,1,4444,04444.csv,0.4968120262627793,0.0689377241057831,0.197498622966297,38.45220968056034,Smooth
1,4,51,2,4445,04445.csv,0.4968120262627793,0.0689377241057831,0.197498622966297,38.45220968056034,Smooth
0,24,51,3,4446,04446.csv,0.4968120262627793,0.0619267809142055,0.1527685242977832,38.45220968056034,Smooth
-1,4,51,4,4447,04447.csv,0.8299397020429531,0.0619267809142055,0.1527685242977832,64.23559366153027,Smooth
1,4,51,5,4448,04448.csv,0.8299397020429531,0.0619267809142055,0.1527685242977832,64.23559366153027,Smooth
-1,4,51,6,4449,04449.csv,0.8015055100340212,0.0619267809142055,0.1527685242977832,62.034846788614495,Smooth
1,4,51,7,4450,04450.csv,0.8015055100340212,0.0619267809142055,0.1527685242977832,62.034846788614495,Smooth
-1,4,51,8,4451,04451.csv,0.7902299606396126,0.0619267809142055,0.1527685242977832,61.16214289527521,Smooth
1,4,51,9,4452,04452.csv,0.7902299606396126,0.0619267809142055,0.1527685242977832,61.16214289527521,Smooth
-1,4,51,10,4453,04453.csv,1.2032345755367435,0.0619267809142055,0.1527685242977832,93.12783456849493,Smooth
0,24,51,11,4454,04454.csv,1.2032345755367435,0.0619267809142055,0.1527685242977832,93.12783456849493,Smooth
1,4,51,12,4455,04455.csv,1.2032345755367435,0.0619267809142055,0.1527685242977832,93.12783456849493,Smooth
0,24,51,13,4456,04456.csv,1.2032345755367435,0.0763295569177313,0.1698206737708219,93.12783456849493,Smooth
-1,4,51,14,4457,04457.csv,0.6977768878632243,0.0763295569177313,0.1698206737708219,54.00646881316386,Smooth
1,4,51,15,4458,04458.csv,0.6977768878632243,0.0763295569177313,0.1698206737708219,54.00646881316386,Smooth
-1,4,51,16,4459,04459.csv,0.6711908904473736,0.0763295569177313,0.1698206737708219,51.9487683285536,Smooth
1,4,51,17,4460,04460.csv,0.6711908904473736,0.0763295569177313,0.1698206737708219,51.9487683285536,Smooth
-1,4,51,18,4461,04461.csv,0.6428829835044689,0.0763295569177313,0.1698206737708219,49.757795655096984,Smooth
1,4,51,19,4462,04462.csv,0.6428829835044689,0.0763295569177313,0.1698206737708219,49.757795655096984,Smooth
-1,4,51,20,4463,04463.csv,0.6364660645319976,0.0763295569177313,0.1698206737708219,49.26113957434801,Smooth
1,4,51,21,4464,04464.csv,0.6364660645319976,0.0763295569177313,0.1698206737708219,49.26113957434801,Smooth
-1,4,51,22,4465,04465.csv,0.6329043284313995,0.0763295569177313,0.1698206737708219,48.98546866437173,Smooth
0,24,51,23,4466,04466.csv,0.6329043284313995,0.0830687146027958,0.1449078061601914,48.98546866437173,Smooth
1,4,51,24,4467,04467.csv,0.6329043284313995,0.0830687146027958,0.1449078061601914,48.98546866437173,Smooth
0,24,51,25,4468,04468.csv,0.6329043284313995,0.0725588292037326,0.1741458035492001,48.98546866437173,Smooth
-1,4,51,26,4469,04469.csv,0.6114636049330404,0.0725588292037326,0.1741458035492001,47.326001598198594,Smooth
1,4,51,27,4470,04470.csv,0.6114636049330404,0.0725588292037326,0.1741458035492001,47.326001598198594,Smooth
-1,4,51,28,4471,04471.csv,0.6024339255852141,0.0725588292037326,0.1741458035492001,46.627123339870785,Smooth
1,4,51,29,4472,04472.csv,0.6024339255852141,0.0725588292037326,0.1741458035492001,46.627123339870785,Smooth
-1,4,51,30,4473,04473.csv,0.607190604172765,0.0725588292037326,0.1741458035492001,46.99528029413661,Smooth
1,4,51,31,4474,04474.csv,0.607190604172765,0.0725588292037326,0.1741458035492001,46.99528029413661,Smooth
-1,4,51,32,4475,04475.csv,0.5892145042202176,0.0725588292037326,0.1741458035492001,45.6039678297148,Smooth
1,4,51,33,4476,04476.csv,0.5892145042202176,0.0725588292037326,0.1741458035492001,45.6039678297148,Smooth
-1,4,51,34,4477,04477.csv,0.5788142431036847,0.0725588292037326,0.1741458035492001,44.799009414771,Smooth
0,24,51,35,4478,04478.csv,0.5788142431036847,0.0775890375488376,0.1540009720295937,44.799009414771,Smooth
1,4,51,36,4479,04479.csv,0.5788142431036847,0.0775890375488376,0.1540009720295937,44.799009414771,Smooth
0,24,51,37,4480,04480.csv,0.5788142431036847,0.0752746456968433,0.1524429618831779,44.799009414771,Smooth
-1,4,51,38,4481,04481.csv,0.582816751596879,0.0752746456968433,0.1524429618831779,45.10879518422241,Smooth
1,4,51,39,4482,04482.csv,0.582816751596879,0.0752746456968433,0.1524429618831779,45.10879518422241,Smooth
-1,4,51,40,4483,04483.csv,0.0,0.0752746456968433,0.1524429618831779,0.0,Smooth
1,4,51,41,4484,04484.csv,0.0,0.0752746456968433,0.1524429618831779,0.0,Smooth
-1,4,51,42,4485,04485.csv,0.5684077830836883,0.0752746456968433,0.1524429618831779,43.99357121768997,Smooth
1,4,51,43,4486,04486.csv,0.5684077830836883,0.0752746456968433,0.1524429618831779,43.99357121768997,Smooth
-1,4,51,44,4487,04487.csv,0.5727730489560158,0.0752746456968433,0.1524429618831779,44.3314336480679,Smooth
1,4,51,45,4488,04488.csv,0.5727730489560158,0.0752746456968433,0.1524429618831779,44.3314336480679,Smooth
-1,4,51,46,4489,04489.csv,0.565614546574934,0.0752746456968433,0.1524429618831779,43.77738056560377,Smooth
0,24,51,47,4490,04490.csv,0.565614546574934,0.0792515806529857,0.1618652090667774,43.77738056560377,Smooth
1,4,51,48,4491,04491.csv,0.565614546574934,0.0792515806529857,0.1618652090667774,43.77738056560377,Smooth
0,24,51,49,4492,04492.csv,0.565614546574934,0.0790160892102563,0.1479411796214333,43.77738056560377,Smooth
-1,4,51,50,4493,04493.csv,0.5525296156008627,0.0790160892102563,0.1479411796214333,42.76463432985842,Smooth
1,4,51,51,4494,04494.csv,0.5525296156008627,0.0790160892102563,0.1479411796214333,42.76463432985842,Smooth
-1,4,51,52,4495,04495.csv,0.5534134504351138,0.0790160892102563,0.1479411796214333,42.83304129380665,Smooth
1,4,51,53,4496,04496.csv,0.5534134504351138,0.0790160892102563,0.1479411796214333,42.83304129380665,Smooth
-1,4,51,54,4497,04497.csv,0.5314852619494446,0.0790160892102563,0.1479411796214333,41.13584545917962,Smooth
1,4,51,55,4498,04498.csv,0.5314852619494446,0.0790160892102563,0.1479411796214333,41.13584545917962,Smooth
-1,4,51,56,4499,04499.csv,0.5334096429642934,0.0790160892102563,0.1479411796214333,41.284788516868645,Smooth
1,4,51,57,4500,04500.csv,0.5334096429642934,0.0790160892102563,0.1479411796214333,41.284788516868645,Smooth
-1,4,51,58,4501,04501.csv,0.5175125524826387,0.0790160892102563,0.1479411796214333,40.05438702858402,Smooth
0,24,51,59,4502,04502.csv,0.5175125524826387,0.0782238867270939,0.1494957933604068,40.05438702858402,Smooth
1,4,51,60,4503,04503.csv,0.5175125524826387,0.0782238867270939,0.1494957933604068,40.05438702858402,Smooth
0,24,51,61,4504,04504.csv,0.5175125524826387,0.0773003241549778,0.1414032690506564,40.05438702858402,Smooth
1,24,6,0,4505,04505.csv,0.5175125524826387,0.0773003241549778,0.1414032690506564,40.05438702858402,Smooth
-1,24,6,1,4506,04506.csv,1.1103226509468564,0.0773003241549778,0.1414032690506564,85.93664631761904,Smooth
1,24,6,2,4507,04507.csv,1.1103226509468564,0.0773003241549778,0.1414032690506564,85.93664631761904,Smooth
-1,24,6,3,4508,04508.csv,1.1069574527325392,0.0773003241549778,0.1414032690506564,85.67618702816308,Smooth
1,24,6,4,4509,04509.csv,1.1069574527325392,0.0773003241549778,0.1414032690506564,85.67618702816308,Smooth
-1,24,6,5,4510,04510.csv,1.1030445753391018,0.0773003241549778,0.1414032690506564,85.373338517996,Smooth
1,24,6,6,4511,04511.csv,1.1030445753391018,0.0773003241549778,0.1414032690506564,85.373338517996,Smooth
-1,24,6,7,4512,04512.csv,1.103030734789424,0.0773003241549778,0.1414032690506564,85.3722672884561,Smooth
1,24,6,8,4513,04513.csv,1.103030734789424,0.0773003241549778,0.1414032690506564,85.3722672884561,Smooth
